id,url_id,user_id,event_type,timestamp,details
1008,1008,144,created,2025-07-01 21:50:27,"{""short_code"":""Qf36oo"",""original_url"":""https://opswise.net/calm/yard/1008""}"
1009,1009,278,created,2025-11-24 03:56:50,"{""short_code"":""CXvKwS"",""original_url"":""https://seeded.app/silver/river/1009""}"
1010,1010,380,created,2025-04-22 01:23:30,"{""short_code"":""3eew8L"",""original_url"":""https://acme.dev/ember/harvest/1010""}"
1011,1011,11,created,2025-09-11 20:11:05,"{""short_code"":""WcJdT9"",""original_url"":""https://seeded.app/cobalt/window/1011""}"
1012,1012,320,created,2025-11-01 22:45:21,"{""short_code"":""KvibqZ"",""original_url"":""https://opswise.net/cobalt/delta/1012""}"
1013,1013,144,created,2025-08-10 19:09:01,"{""short_code"":""kKTVE7"",""original_url"":""https://acme.dev/opal/window/1013""}"
1014,1014,257,created,2025-11-23 01:03:56,"{""short_code"":""rfnmKW"",""original_url"":""https://acme.dev/dawn/pioneer/1014""}"
1015,1015,312,created,2025-08-03 20:53:53,"{""short_code"":""FgKrPc"",""original_url"":""https://hackstack.io/calm/meadow/1015""}"
1016,1016,350,created,2025-04-27 03:20:05,"{""short_code"":""0OduCB"",""original_url"":""https://seeded.app/amber/kernel/1016""}"
1017,1017,14,created,2025-02-23 14:57:13,"{""short_code"":""hCYgxx"",""original_url"":""https://opswise.net/harbor/delta/1017""}"
1018,1018,314,created,2025-07-14 04:23:37,"{""short_code"":""Hj5VCA"",""original_url"":""https://seeded.app/forest/river/1018""}"
1019,1019,250,created,2025-01-09 11:31:22,"{""short_code"":""7nFOqT"",""original_url"":""https://example.com/young/delta/1019""}"
1020,1020,53,created,2025-03-19 05:11:11,"{""short_code"":""AKIBO3"",""original_url"":""https://relay.cloud/urban/quartz/1020""}"
1021,1021,168,created,2025-04-23 03:34:58,"{""short_code"":""pqfcy2"",""original_url"":""https://acme.dev/forest/beacon/1021""}"
1022,1022,1,created,2025-03-23 08:03:09,"{""short_code"":""FXyLKh"",""original_url"":""https://relay.cloud/mellow/journey/1022""}"
1023,1023,46,created,2025-05-25 18:19:19,"{""short_code"":""LK3lbf"",""original_url"":""https://example.com/young/lagoon/1023""}"
1024,1024,46,created,2025-11-18 01:08:40,"{""short_code"":""TLwHvd"",""original_url"":""https://relay.cloud/tidy/island/1024""}"
1025,1025,146,created,2025-02-24 11:13:38,"{""short_code"":""GeguzU"",""original_url"":""https://relay.cloud/keen/journey/1025""}"
1026,1026,54,created,2025-07-02 05:05:04,"{""short_code"":""CBNsU9"",""original_url"":""https://relay.cloud/brisk/meadow/1026""}"
1027,1027,243,created,2025-02-27 07:33:15,"{""short_code"":""SWZDb6"",""original_url"":""https://relay.cloud/calm/island/1027""}"
1028,1028,124,created,2025-02-09 17:37:17,"{""short_code"":""WGm5a0"",""original_url"":""https://example.com/keen/island/1028""}"
1029,1029,296,created,2025-01-12 17:01:20,"{""short_code"":""U5oEnR"",""original_url"":""https://seeded.app/silver/window/1029""}"
1030,1030,328,created,2025-03-05 12:25:52,"{""short_code"":""wJTXlT"",""original_url"":""https://hackstack.io/lively/delta/1030""}"
1031,1031,206,created,2025-06-10 22:24:43,"{""short_code"":""nWWaV5"",""original_url"":""https://acme.dev/amber/river/1031""}"
1032,1032,180,created,2025-11-11 23:29:11,"{""short_code"":""diilVZ"",""original_url"":""https://hackstack.io/silver/trail/1032""}"
1033,1033,379,created,2025-05-04 10:36:18,"{""short_code"":""PWF8Jq"",""original_url"":""https://acme.dev/harbor/lagoon/1033""}"
1034,1034,107,created,2025-02-16 11:07:35,"{""short_code"":""C6YWNr"",""original_url"":""https://example.com/quiet/canyon/1034""}"
1035,1035,284,created,2026-01-08 20:14:30,"{""short_code"":""4cGNFk"",""original_url"":""https://seeded.app/young/uplink/1035""}"
1036,1036,247,created,2025-10-01 08:58:56,"{""short_code"":""7ci01b"",""original_url"":""https://relay.cloud/rapid/beacon/1036""}"
1037,1037,182,created,2025-07-19 05:58:37,"{""short_code"":""Ho51Hm"",""original_url"":""https://hackstack.io/opal/harvest/1037""}"
1038,1038,170,created,2025-06-08 05:26:37,"{""short_code"":""eTyuhW"",""original_url"":""https://seeded.app/dawn/field/1038""}"
1039,1039,295,created,2025-04-15 04:50:44,"{""short_code"":""8SV3fN"",""original_url"":""https://relay.cloud/urban/island/1039""}"
1040,1040,252,created,2025-06-29 20:20:23,"{""short_code"":""RBs6wn"",""original_url"":""https://acme.dev/dawn/uplink/1040""}"
1041,1041,162,created,2025-08-20 22:05:01,"{""short_code"":""FkkaRp"",""original_url"":""https://acme.dev/mellow/engine/1041""}"
1042,1042,120,created,2025-09-06 20:44:20,"{""short_code"":""QXDtiu"",""original_url"":""https://acme.dev/lively/engine/1042""}"
1043,1043,249,created,2025-10-23 16:37:39,"{""short_code"":""2F0kUB"",""original_url"":""https://seeded.app/ember/kernel/1043""}"
1044,1044,247,created,2025-06-20 03:22:04,"{""short_code"":""sZmMzp"",""original_url"":""https://example.com/tidy/orbit/1044""}"
1045,1045,261,created,2025-06-15 16:05:01,"{""short_code"":""JysBNi"",""original_url"":""https://example.com/warm/meadow/1045""}"
1046,1046,245,created,2025-12-16 16:24:09,"{""short_code"":""or4Vge"",""original_url"":""https://acme.dev/quiet/network/1046""}"
1047,1047,391,created,2025-11-13 00:18:59,"{""short_code"":""3HzmMK"",""original_url"":""https://opswise.net/calm/uplink/1047""}"
1048,1048,258,created,2026-01-30 00:38:19,"{""short_code"":""85mQtp"",""original_url"":""https://opswise.net/proud/zenith/1048""}"
1049,1049,47,created,2025-10-10 16:39:19,"{""short_code"":""qPwSMG"",""original_url"":""https://relay.cloud/quiet/orbit/1049""}"
1050,1050,238,created,2025-05-31 19:42:12,"{""short_code"":""unfAzl"",""original_url"":""https://opswise.net/mellow/network/1050""}"
1051,1051,130,created,2025-01-18 21:13:05,"{""short_code"":""GTwXC6"",""original_url"":""https://relay.cloud/harbor/signal/1051""}"
1052,1052,34,created,2025-01-06 13:48:39,"{""short_code"":""eTE7X2"",""original_url"":""https://example.com/gold/beacon/1052""}"
1053,1053,297,created,2025-10-05 01:02:48,"{""short_code"":""gjmLle"",""original_url"":""https://acme.dev/lively/orbit/1053""}"
1054,1054,106,created,2025-03-12 14:44:54,"{""short_code"":""eii2N4"",""original_url"":""https://hackstack.io/young/signal/1054""}"
1055,1055,5,created,2025-08-26 09:41:58,"{""short_code"":""uISVwk"",""original_url"":""https://hackstack.io/dawn/field/1055""}"
1056,1056,4,created,2025-03-10 14:42:00,"{""short_code"":""zZ136a"",""original_url"":""https://seeded.app/amber/field/1056""}"
1057,1057,169,created,2025-04-28 07:30:51,"{""short_code"":""91Sexk"",""original_url"":""https://opswise.net/keen/pioneer/1057""}"
1058,1058,317,created,2025-07-02 22:29:19,"{""short_code"":""NSu0RI"",""original_url"":""https://example.com/navy/harvest/1058""}"
1059,1059,343,created,2025-05-07 07:22:58,"{""short_code"":""XJ8T7v"",""original_url"":""https://hackstack.io/proud/lagoon/1059""}"
1060,1060,132,created,2025-04-21 05:15:24,"{""short_code"":""6YT8m5"",""original_url"":""https://acme.dev/brisk/field/1060""}"
1061,1061,49,created,2025-12-16 16:08:54,"{""short_code"":""8iJ0lr"",""original_url"":""https://seeded.app/ivory/pioneer/1061""}"
1062,1062,320,created,2025-06-05 05:21:14,"{""short_code"":""m84q0t"",""original_url"":""https://seeded.app/brisk/signal/1062""}"
1063,1063,203,created,2025-10-04 08:05:33,"{""short_code"":""xTloan"",""original_url"":""https://hackstack.io/dawn/lagoon/1063""}"
1064,1064,367,created,2025-03-17 06:29:11,"{""short_code"":""NwPGjH"",""original_url"":""https://seeded.app/vivid/lagoon/1064""}"
1065,1065,231,created,2025-02-10 13:33:44,"{""short_code"":""qvqhG1"",""original_url"":""https://acme.dev/mellow/anchor/1065""}"
1066,1066,56,created,2025-08-23 08:23:17,"{""short_code"":""otXb6k"",""original_url"":""https://relay.cloud/tidy/quartz/1066""}"
1067,1067,372,created,2025-03-11 05:53:06,"{""short_code"":""dUucMd"",""original_url"":""https://relay.cloud/ember/orbit/1067""}"
1068,1068,30,created,2025-11-26 04:31:02,"{""short_code"":""nwfbQ8"",""original_url"":""https://relay.cloud/amber/harvest/1068""}"
1069,1069,295,created,2025-01-20 06:12:06,"{""short_code"":""ey6Uov"",""original_url"":""https://hackstack.io/cobalt/journey/1069""}"
1070,1070,26,created,2025-10-22 05:23:06,"{""short_code"":""ZJM5PS"",""original_url"":""https://example.com/ember/pioneer/1070""}"
1071,1071,360,created,2025-06-13 01:15:24,"{""short_code"":""mLJKff"",""original_url"":""https://seeded.app/tidy/delta/1071""}"
1072,1072,121,created,2025-05-17 08:17:42,"{""short_code"":""k78QqN"",""original_url"":""https://acme.dev/cobalt/zenith/1072""}"
1073,1073,303,created,2025-09-01 16:47:54,"{""short_code"":""ZRrrQu"",""original_url"":""https://relay.cloud/young/field/1073""}"
1074,1074,377,created,2025-09-08 16:17:01,"{""short_code"":""wGDMoC"",""original_url"":""https://seeded.app/forest/yard/1074""}"
1075,1075,179,created,2025-07-11 04:03:05,"{""short_code"":""6CsDV0"",""original_url"":""https://relay.cloud/dawn/harvest/1075""}"
1076,1076,67,created,2025-07-21 18:23:12,"{""short_code"":""yjILOa"",""original_url"":""https://opswise.net/lively/uplink/1076""}"
1077,1077,15,created,2025-03-21 12:26:42,"{""short_code"":""WbMtb7"",""original_url"":""https://seeded.app/ivory/valley/1077""}"
1078,1078,326,created,2025-06-10 20:39:45,"{""short_code"":""bNY3tJ"",""original_url"":""https://seeded.app/brisk/pioneer/1078""}"
1079,1079,82,created,2025-06-07 23:40:41,"{""short_code"":""MbSy8X"",""original_url"":""https://opswise.net/urban/anchor/1079""}"
1080,1080,203,created,2025-11-05 08:23:09,"{""short_code"":""7YPDZ5"",""original_url"":""https://opswise.net/quiet/island/1080""}"
1081,1081,348,created,2025-06-06 08:17:48,"{""short_code"":""FM1pV8"",""original_url"":""https://acme.dev/silver/lagoon/1081""}"
1082,1082,296,created,2025-07-21 21:41:47,"{""short_code"":""eg8THD"",""original_url"":""https://seeded.app/clear/valley/1082""}"
1083,1083,256,created,2025-07-05 22:23:00,"{""short_code"":""VB5r5A"",""original_url"":""https://acme.dev/clear/zenith/1083""}"
1084,1084,320,created,2025-10-04 09:09:09,"{""short_code"":""kybS5o"",""original_url"":""https://acme.dev/young/network/1084""}"
1085,1085,46,created,2025-07-10 21:57:07,"{""short_code"":""1ZODQz"",""original_url"":""https://relay.cloud/jade/meadow/1085""}"
1086,1086,38,created,2025-08-17 21:39:08,"{""short_code"":""izWc7U"",""original_url"":""https://opswise.net/young/beacon/1086""}"
1087,1087,148,created,2025-06-08 04:14:14,"{""short_code"":""WCcHqG"",""original_url"":""https://relay.cloud/brisk/network/1087""}"
1088,1088,303,created,2025-05-26 14:23:04,"{""short_code"":""GcJeMd"",""original_url"":""https://hackstack.io/proud/quartz/1088""}"
1089,1089,54,created,2025-05-06 11:39:17,"{""short_code"":""HCSDz3"",""original_url"":""https://opswise.net/calm/island/1089""}"
1090,1090,52,created,2025-03-31 02:16:08,"{""short_code"":""qHhpFU"",""original_url"":""https://hackstack.io/tidy/trail/1090""}"
1091,1091,129,created,2025-05-25 15:07:50,"{""short_code"":""DEtPEK"",""original_url"":""https://hackstack.io/dawn/field/1091""}"
1092,1092,342,created,2025-08-20 12:18:43,"{""short_code"":""7CLFO8"",""original_url"":""https://relay.cloud/vivid/network/1092""}"
1093,1093,156,created,2025-10-22 05:30:23,"{""short_code"":""WPpiaE"",""original_url"":""https://example.com/urban/trail/1093""}"
1094,1094,319,created,2025-04-15 07:06:11,"{""short_code"":""GcbfwF"",""original_url"":""https://relay.cloud/clear/valley/1094""}"
1095,1095,328,created,2025-05-30 21:58:59,"{""short_code"":""Pk4cbl"",""original_url"":""https://seeded.app/ember/journey/1095""}"
1096,1096,390,created,2025-01-29 11:11:32,"{""short_code"":""FPA8a8"",""original_url"":""https://acme.dev/harbor/uplink/1096""}"
1097,1097,114,created,2026-02-02 10:11:39,"{""short_code"":""yZlnoH"",""original_url"":""https://relay.cloud/cobalt/delta/1097""}"
1098,1098,326,created,2025-11-20 08:39:16,"{""short_code"":""8FXhIF"",""original_url"":""https://hackstack.io/brisk/valley/1098""}"
1099,1099,62,created,2025-06-23 22:40:42,"{""short_code"":""pG8Lsh"",""original_url"":""https://hackstack.io/amber/canyon/1099""}"
1100,1100,131,created,2025-09-30 02:25:55,"{""short_code"":""hD7bHO"",""original_url"":""https://seeded.app/calm/kernel/1100""}"
1101,1101,125,created,2025-08-20 05:02:12,"{""short_code"":""0M07cH"",""original_url"":""https://seeded.app/warm/engine/1101""}"
1102,1102,371,created,2025-12-17 05:03:08,"{""short_code"":""iH3QVd"",""original_url"":""https://seeded.app/clear/garden/1102""}"
1103,1103,85,created,2025-01-21 16:07:21,"{""short_code"":""mlqAFb"",""original_url"":""https://seeded.app/keen/zenith/1103""}"
1104,1104,311,created,2026-01-02 06:40:21,"{""short_code"":""8t5v9d"",""original_url"":""https://relay.cloud/dawn/journey/1104""}"
1105,1105,196,created,2025-01-18 23:42:43,"{""short_code"":""lYUepZ"",""original_url"":""https://relay.cloud/ember/island/1105""}"
1106,1106,156,created,2025-08-24 03:01:06,"{""short_code"":""vp0P1M"",""original_url"":""https://seeded.app/tidy/field/1106""}"
1107,1107,347,created,2026-01-06 17:41:10,"{""short_code"":""SrLlWX"",""original_url"":""https://opswise.net/vivid/canyon/1107""}"
1108,1108,122,created,2025-06-10 02:27:48,"{""short_code"":""x9oXKo"",""original_url"":""https://seeded.app/warm/journey/1108""}"
1109,1109,322,created,2025-10-01 21:11:36,"{""short_code"":""WrF7zy"",""original_url"":""https://hackstack.io/urban/uplink/1109""}"
1110,1110,217,created,2025-07-01 10:23:10,"{""short_code"":""cKAHQy"",""original_url"":""https://hackstack.io/gold/island/1110""}"
1111,1111,378,created,2025-07-26 17:50:38,"{""short_code"":""uxQDEb"",""original_url"":""https://relay.cloud/jade/beacon/1111""}"
1112,1112,369,created,2025-09-06 13:18:00,"{""short_code"":""4P4Grc"",""original_url"":""https://relay.cloud/forest/canyon/1112""}"
1113,1113,58,created,2025-06-09 05:03:51,"{""short_code"":""NowFPa"",""original_url"":""https://seeded.app/warm/network/1113""}"
1114,1114,190,created,2025-09-03 18:57:29,"{""short_code"":""K6Ypwa"",""original_url"":""https://opswise.net/vivid/meadow/1114""}"
1115,1115,328,created,2026-02-12 04:42:09,"{""short_code"":""w0qm03"",""original_url"":""https://example.com/rapid/anchor/1115""}"
1116,1116,384,created,2025-07-07 20:28:07,"{""short_code"":""XL4NBd"",""original_url"":""https://hackstack.io/ivory/field/1116""}"
1117,1117,356,created,2025-11-15 08:33:12,"{""short_code"":""RoP266"",""original_url"":""https://relay.cloud/tidy/island/1117""}"
1118,1118,357,created,2025-09-18 18:26:34,"{""short_code"":""NKRkKJ"",""original_url"":""https://seeded.app/amber/harvest/1118""}"
1119,1119,185,created,2025-04-23 05:06:38,"{""short_code"":""ynCp8x"",""original_url"":""https://example.com/dawn/journey/1119""}"
1120,1120,26,created,2025-09-21 05:47:02,"{""short_code"":""BzjqwD"",""original_url"":""https://relay.cloud/ivory/signal/1120""}"
1121,1121,315,created,2025-03-29 12:41:40,"{""short_code"":""5yWdaQ"",""original_url"":""https://acme.dev/forest/quartz/1121""}"
1122,1122,305,created,2026-02-18 17:51:51,"{""short_code"":""nRZqLY"",""original_url"":""https://opswise.net/ember/canyon/1122""}"
1123,1123,70,created,2025-03-21 04:04:37,"{""short_code"":""5xR0g3"",""original_url"":""https://relay.cloud/rapid/network/1123""}"
1124,1124,372,created,2025-09-09 11:47:59,"{""short_code"":""pyPYTn"",""original_url"":""https://opswise.net/warm/orbit/1124""}"
1125,1125,112,created,2025-10-23 10:03:04,"{""short_code"":""aIErxL"",""original_url"":""https://example.com/amber/beacon/1125""}"
1126,1126,240,created,2025-08-18 12:33:52,"{""short_code"":""lTI57Q"",""original_url"":""https://example.com/cobalt/orbit/1126""}"
1127,1127,400,created,2025-04-23 15:03:44,"{""short_code"":""1TZMZH"",""original_url"":""https://example.com/rapid/delta/1127""}"
1128,1128,107,created,2025-03-19 17:20:05,"{""short_code"":""ttZIKv"",""original_url"":""https://example.com/navy/delta/1128""}"
1129,1129,284,created,2025-06-11 07:40:26,"{""short_code"":""qmztIb"",""original_url"":""https://example.com/navy/field/1129""}"
1130,1130,21,created,2025-01-04 16:30:35,"{""short_code"":""NfWxLI"",""original_url"":""https://opswise.net/rapid/garden/1130""}"
1131,1131,127,created,2025-03-08 16:57:03,"{""short_code"":""RMsKsk"",""original_url"":""https://relay.cloud/mellow/harvest/1131""}"
1132,1132,103,created,2025-06-15 06:10:23,"{""short_code"":""uRfij1"",""original_url"":""https://hackstack.io/clear/yard/1132""}"
1133,1133,119,created,2025-11-16 13:49:36,"{""short_code"":""Xg6wlI"",""original_url"":""https://opswise.net/calm/zenith/1133""}"
1134,1134,380,created,2025-12-03 03:18:49,"{""short_code"":""QZOjmK"",""original_url"":""https://opswise.net/young/journey/1134""}"
1135,1135,52,created,2025-12-25 02:26:00,"{""short_code"":""9FgYFL"",""original_url"":""https://opswise.net/forest/pioneer/1135""}"
1136,1136,148,created,2025-09-04 06:04:55,"{""short_code"":""7V2r4d"",""original_url"":""https://relay.cloud/tidy/trail/1136""}"
1137,1137,15,created,2025-12-25 00:23:46,"{""short_code"":""DIyAJq"",""original_url"":""https://acme.dev/quiet/valley/1137""}"
1138,1138,262,created,2025-05-12 20:37:48,"{""short_code"":""qLaYVQ"",""original_url"":""https://hackstack.io/clear/orbit/1138""}"
1139,1139,79,created,2025-02-27 14:13:10,"{""short_code"":""UVE4sG"",""original_url"":""https://example.com/mellow/kernel/1139""}"
1140,1140,270,created,2025-12-16 16:48:40,"{""short_code"":""n2Q4Hh"",""original_url"":""https://example.com/silver/garden/1140""}"
1141,1141,89,created,2026-02-02 14:30:37,"{""short_code"":""bb3jZ3"",""original_url"":""https://acme.dev/opal/window/1141""}"
1142,1142,204,created,2025-10-14 12:37:14,"{""short_code"":""uvpgcA"",""original_url"":""https://acme.dev/ember/lagoon/1142""}"
1143,1143,335,created,2025-04-07 00:47:33,"{""short_code"":""wTbMlF"",""original_url"":""https://relay.cloud/forest/yard/1143""}"
1144,1144,57,created,2025-08-28 05:52:13,"{""short_code"":""0qRULe"",""original_url"":""https://hackstack.io/clear/trail/1144""}"
